LAYER_NUMBER,MEAN (E7),MEAN (E8),MEAN (E14),MEAN (E15),MEAN (13),MEAN (16)
6400,3138.28,3229.31,2912.92,2838.65,,
6401,3284.88,3371.51,3051.1,2969.59,,
6402,3150.77,3182.27,2938.03,2850.29,,
6403,3225.49,3296.15,3003.28,2914.18,,
6404,3227.55,3237.68,3006.56,2908.52,,
6405,3113.02,3196.39,2888.01,2812.41,,
6406,3255.87,3380.13,3043.69,2956.11,,
6407,3204.49,3221.8,2993.57,2888.74,,
6408,3136.44,3217.32,2940.3,2828.39,,
6409,3296.61,3303.9,3066.9,2953.79,,
6410,3103.01,3164.12,2899.8,2804.16,,
6411,3173.9,3313.11,2949.37,2872.61,,
6412,3235.82,3311.8,3035.29,2926.07,,
6413,3144.1,3180.32,2944.54,2827.94,,
6414,3255.66,3327.82,3054.69,2955.48,,
6415,3160.37,3192.14,2939.74,2861.31,,
6416,3082.11,3247.71,2867.85,2786.54,,
6417,3284.91,3404.12,3080.23,2973.38,,
6418,3160.44,3192.76,2970.95,2870.45,,
6419,3193.46,3269.65,3001.47,2879.9,,
6420,3224.31,3257.86,3049.6,2945.29,,
6421,3074.53,3160.49,2869.94,2780.36,,
6422,3210.01,3364.98,3018.07,2928.14,,
6423,3175.8,3277.84,2980.62,2887.79,,
6424,3105.02,3221.51,2913.69,2820.85,,
6425,3276.19,3349.65,3056.04,2962.3,,
6426,3102.02,3176.04,2905.15,2822.99,,
6427,3133.33,3299.03,2919.76,2850.47,,
6428,3221.64,3336.98,3034.35,2931.2,,
6429,3120.02,3158.5,2940.15,2835.04,,
6430,3210.88,3300.19,3034.87,2929.09,,
6431,3158.58,3203.78,2959.05,2855.23,,
6432,3046.93,3232.2,2870.31,2794.36,,
6433,3264.58,3389.27,3061.11,2972.68,,
6434,3133.28,3210.81,2951.8,2868.11,,
6435,3144.56,3254.72,2950.18,2837.71,,
6436,3218.46,3296.14,3043.61,2958.94,,
6437,3080.94,3161.28,2897.59,2799.09,,
6438,3177.08,3344.22,2989.37,2892.74,,
6439,3197.58,3287.21,2992.1,2916.4,,
6440,3076.15,3168.68,2899.85,2808.71,,
6441,3235.09,3322.85,3041.09,2934.32,,
6442,3112.84,3202.62,2933.26,2840.06,,
6443,3093.28,3241.38,2888.49,2813.47,,
6444,3228.58,3371.88,3046.05,2950.95,,
6445,3119.98,3170.23,2928.65,2825.69,,
6446,3176.94,3281.6,2997.99,2904.75,,
6447,3189.19,3255.85,2992.59,2890.4,,
6448,3054.72,3161.56,2869.12,2793.07,,
6449,3239.48,3400.06,3042.05,2957.3,,
6450,3156.26,3223.4,2984.79,2891.33,,
6451,3096.99,3244.01,2917.47,2807.95,,
6452,3198.85,3297.1,3039.76,2944.45,,
6453,3066.26,3170.29,2880.59,2798.93,,
6454,3134.06,3307.13,2960.47,2871.81,,
6455,3211.35,3323.11,3025.08,2918.34,,
6456,3070.58,3200.58,2911.61,2829.43,,
6457,3225.41,3349.08,3039.8,2937.87,,
6458,3086.4,3195.29,2925.01,2844.62,,
6459,3059.26,3256.89,2876.2,2800.97,,
6460,3210.29,3389.75,3046.16,2953,,
6461,3092.6,3203.95,2916.81,2816.41,,
6462,3095.7,3262.42,2927.86,2847.66,,
6463,3166.54,3275.38,2980.3,2902.09,,
6464,3015.13,3161.06,2845.5,2764.48,,
6465,3188.23,3366.16,3012.91,2929.34,,
6466,3118.06,3241.95,2967.22,2858.4,,
6467,3057.09,3189.37,2881.9,2770.31,,
6468,3192.31,3332.6,3029.72,2937.08,,
6469,3057.59,3156.06,2863.87,2781.32,,
6470,3093.08,3278.83,2920.67,2841.72,,
6471,3197.84,3324.46,3009.9,2925.9,,
6472,3021.69,3168.34,2881.55,2797.06,,
6473,3166.25,3317.31,2989.33,2900.78,,
6474,3108.41,3201,2928.84,2843.45,,
6475,3042.59,3220.8,2852.12,2777.66,,
6476,3198.35,3385.99,3028.7,2936.15,,
6477,3105.93,3214.05,2923.42,2844.33,,
6478,3081.99,3232.01,2924.48,2831.81,,
6479,3185.07,3295.21,2999.76,2906.64,,
6480,3014.14,3159.96,2847.15,2771.2,,
6481,3136.96,3345.53,2965.1,2890.32,,
6482,3126.38,3256.41,2963.84,2882.07,,
6483,3055.42,3185.69,2861.97,2778.62,,
6484,3173.25,3313.21,3014.35,2924.24,,
6485,3078.67,3180.08,2899.92,2822.42,,
6486,3051.94,3245.21,2869.4,2802.8,,
6487,3206.47,3351.94,3002,2937.48,,
6488,3028.98,3150.55,2874.54,2786.92,,
6489,3127.64,3273.06,2939.59,2862.4,,
6490,3103.3,3222.13,2938.86,2860.92,,
6491,3005.75,3181.37,2815.76,2757.96,,
6492,3163.16,3354.55,2999.56,2921.07,,
6493,3102.19,3217.41,2926.25,2843.94,,
6494,3034.5,3195.22,2875.12,2796.61,,
6495,3168.78,3306.46,2994.32,2914.3,,
6496,3021.24,3126.81,2861.55,2777.34,,
6497,3093.65,3289.13,2905.59,2839.82,,
6498,3143.9,3286.17,2985.87,2907.02,,
6499,3019.17,3159.35,2844.33,2769.25,,
6500,3152.22,3301.61,2987.85,2913.69,,
6501,3052.46,3179.26,2876.15,2806.17,,
6502,3007.76,3211.09,2839.89,2770.85,,
6503,3197.74,3373.51,3000.69,2930.29,,
6504,3059.65,3174.4,2869.02,2797.19,,
6505,3085.82,3251.22,2903.77,2833.72,,
6506,3112.79,3256.49,2935.88,2862.93,,
6507,3004.99,3172.43,2814.21,2752.02,,
6508,3148.68,3343.59,2969.64,2887.91,,
6509,3097.91,3247.76,2930.24,2844.83,,
6510,2996.48,3184.91,2828.45,2738.66,,
6511,3158.52,3302.83,2975.59,2896.46,,
6512,3016.07,3179.86,2850.23,2773.99,,
6513,3072.47,3268.56,2874.91,2801.1,,
6514,3135.41,3311.66,2994.61,2908.96,,
6515,3001.66,3135.13,2829.67,2751.38,,
6516,3106.56,3296.63,2929.05,2862.03,,
6517,3057.98,3217.34,2897.11,2819.21,,
6518,2968.18,3217.11,2809.63,2754.03,,
6519,3157.36,3385.58,2964.99,2898.87,,
6520,3033.72,3173.23,2864.36,2793.71,,
6521,3047.77,3231.4,2866.3,2787.46,,
6522,3101.83,3277.06,2932.97,2865.67,,
6523,2999.3,3158.22,2806.71,2736.66,,
6524,3099.06,3299.21,2918.39,2845.38,,
6525,3097.2,3265.16,2918.45,2851.5,,
6526,2973.49,3179.22,2802.28,2730.17,,
6527,3159.89,3318.89,2959.56,2878.98,,
6528,3015.95,3186.87,2859.7,2789.2,,
6529,3033.67,3245.55,2845.06,2777.97,,
6530,3149.06,3328.26,2972.84,2900.5,,
6531,3015.06,3157.44,2816.13,2747.89,,
6532,3054.4,3276.42,2892.08,2823.32,,
6533,3069.99,3235.2,2890.98,2819.82,,
6534,2949.96,3174.43,2783.47,2723.6,,
6535,3158.74,3361.78,2960.2,2905.75,,
6536,3018.66,3220.45,2882.21,2801.99,,
6537,3008.89,3220.04,2821.66,2756.95,,
6538,3109.44,3281.58,2951.4,2877.56,,
6539,2998.76,3141.16,2808.04,2742.52,,
6540,3068.94,3318.11,2881.92,2830.32,,
6541,3102.34,3276.79,2930.94,2858.5,,
6542,2974.03,3157.98,2801.87,2735.33,,
6543,3141.17,3320.71,2949.24,2869.01,,
6544,3000.96,3178.36,2846.47,2774.34,,
6545,2997.3,3243.29,2807.66,2758.38,,
6546,3133.85,3361.8,2966.26,2898.46,,
6547,3001.39,3173.84,2816.52,2757.25,,
6548,3031.89,3253.49,2848.59,2785.67,,
6549,3077.57,3258.39,2891.79,2830.83,,
6550,2946.41,3161.77,2766.62,2727.5,,
6551,3114.34,3338.86,2925.95,2878.22,,
6552,3039.9,3214.29,2880.31,2820.08,,
6553,2963.96,3181.26,2775.29,2711.56,,
6554,3098.25,3298.8,2939.75,2876.29,,
6555,2979.38,3163.88,2811.81,2755.77,,
6556,3030.83,3276.88,2858.46,2799.52,,
6557,3122.82,3305.48,2934.83,2877.99,,
6558,2958.84,3156.8,2786.83,2729.25,,
6559,3097,3318.55,2913.68,2833.95,,
6560,2997.97,3204.19,2828.96,2771.73,,
6561,2964.4,3199.64,2789.54,2722.7,,
6562,3131.74,3355.03,2961.32,2885.94,,
6563,3023.41,3187.57,2834.16,2753.64,,
6564,2975.66,3234.55,2821.49,2768.9,,
6565,3077.1,3277.59,2905.41,2842.51,,
6566,2949.82,3156.22,2791.43,2733.87,,
6567,3080.8,3317.01,2897.25,2851.11,,
6568,3046.93,3237.37,2902.2,2827.47,,
6569,2968.46,3167.59,2784,2712.34,,
6570,3094.61,3305.43,2915.3,2869.77,,
6571,3005.99,3168.51,2819.82,2771.91,,
6572,2970.48,3238.07,2789.01,2748.95,,
6573,3113.28,3333.09,2934.3,2880.32,,
6574,2967.78,3143.66,2793.86,2736.78,,
6575,3057.08,3283.29,2860.79,2808.7,,
6576,3023.63,3234.55,2861.53,2813.6,,
6577,2950.1,3188.6,2761.34,2705.96,,
6578,3108.17,3350.21,2937.46,2876.6,,
6579,3016.87,3201.14,2846.03,2783.52,,
6580,2962.82,3213.25,2793.22,2741.92,,
6581,3093.52,3279.21,2909.94,2849.75,,
6582,2938.37,3143.83,2770.05,2724.09,,
6583,3049.04,3293.09,2860.91,2817.53,,
6584,2980.52,3230.27,2848.77,2791.05,,
6585,2921.32,3141.84,2738.97,2684.02,,
6586,3043.39,3284.65,2882.72,2834.93,,
6587,2972.89,3183.27,2830.27,2759.05,,
6588,2973.4,3232.53,2797.55,2745.01,,
6589,3131.78,3358.18,2945.86,2900.57,,
6590,2999.17,3167.53,2811.32,2757.26,,
6591,3037.32,3279.88,2860.51,2803.4,,
6592,3097.38,3274.42,2915.1,2860.19,,
6593,2984.08,3187.86,2808.18,2743.44,,
6594,3131.01,3376.42,2971.4,2917.39,,
6595,3080.38,3253.75,2895.48,2836.68,,
6596,3004.2,3233.64,2834.36,2780.6,,
6597,3170.29,3362.29,2986.03,2924.25,,
6598,3002.2,3204.25,2858.55,2788.67,,
6599,3087.4,3337.31,2917.77,2853.33,,
6600,3175.46,3358.47,2988.45,2920.23,,
6601,3017.02,3222.46,2832.92,2771.1,,
6602,3147.59,3360.09,2989.01,2923.99,,
6603,3083.73,3266.43,2882.04,2835.5,,
6604,3038.96,3276.26,2879.42,2809.02,,
6605,3243.62,3416.65,3055.26,2992.36,,
6606,3071.54,3229.88,2898.63,2833.4,,
6607,3107.34,3331.04,2931.75,2864.85,,
6608,3184.92,3360.01,3018.23,2947.99,,
6609,3053.01,3231.48,2884.42,2821.16,,
6610,3210,3394.04,3036.39,2973.56,,
6611,3159.91,3321,2994.99,2939.18,,
6612,3055.55,3274.32,2902.42,2847.12,,
6613,3255.56,3416.72,3070.57,3011.38,,
6614,3113.17,3287.07,2954.43,2879.88,,
6615,3154.69,3348.44,2991.44,2921.63,,
6616,3249.86,3442.09,3099.67,3013.04,,
6617,3123.48,3263.76,2946.47,2876.22,,
6618,3225.18,3426.76,3067.35,3006.84,,
6619,3222.38,3387.91,3061.52,2982.89,,
6620,3132.47,3340.11,2979.77,2924.15,,
6621,3379.79,3525.97,3201.07,3127.16,,
6622,3249.47,3365.67,3080.76,2996.57,,
6623,3231.6,3415.11,3086.11,2994.82,,
6624,3391.63,3509.02,3233.11,3138.85,,
6625,3227.5,3343.4,3069.78,2994.6,,
6626,3364.66,3531.23,3214.36,3131.43,,
6627,3411.07,3507.03,3219.54,3138.94,,
6628,3218.44,3405.36,3075.92,3001.12,,
6629,3428.81,3554.27,3273.37,3173.37,,
6630,3292.67,3423.7,3131.93,3047.56,,
6631,3284.75,3431.28,3140.56,3059.85,,
6632,3458.73,3568.25,3291.52,3191.47,,
6633,3248.04,3368.99,3084.53,3002.32,,
6634,3293.71,3471.16,3160.19,3089.76,,
6635,3353.45,3476.64,3178.88,3117.91,,
6636,3205.31,3373.14,3062.37,2999.16,,
6637,3414.08,3542.67,3251.03,3165.06,,
6638,3272.97,3413.15,3110.62,3020.72,,
6639,3217.06,3411.66,3056.69,2988.38,,
6640,3379.69,3514.8,3233.58,3142.21,,
6641,3190.23,3332.83,3046.89,2983.84,,
6642,3306,3474.88,3138.86,3069.09,,
6643,3336.1,3477.56,3171.76,3092.67,,
6644,3188.8,3353.6,3025.82,2969.9,,
6645,3353.97,3508.82,3196.97,3128.66,,
6646,3235.23,3389.54,3113.86,3024.08,,
6647,3217.2,3391.4,3070.63,2998.06,,
6648,3402.79,3546.56,3231.94,3149.17,,
6649,3211.95,3359.69,3042.56,2991.85,,
6650,3233.55,3416.48,3074.95,3018.28,,
6651,3340.17,3456.94,3153.66,3103.92,,
6652,3162.35,3337.24,3018.88,2963.81,,
6653,3365.58,3491.88,3198.69,3116.63,,
6654,3287.11,3421.54,3125.45,3046.94,,
6655,3173.03,3358.91,3022.47,2951.55,,
6656,3355.44,3488.39,3207.21,3129.4,,
6657,3174.18,3345.92,3027.34,2970.12,,
6658,3253.06,3435.37,3100.24,3024.16,,
6659,3350.25,3505.48,3175.33,3108.88,,
6660,3147.79,3321.44,3012.59,2943.26,,
6661,3288.67,3467.12,3138.51,3067.22,,
6662,3249.83,3408.29,3069.97,3016.6,,
6663,3173.33,3358.69,3022.25,2966.1,,
6664,3378.83,3549.7,3222.78,3132.9,,
6665,3202.44,3367.48,3058.83,2997.51,,
6666,3182.08,3386.1,3034.65,2968.36,,
6667,3322.39,3474.01,3161.21,3093.93,,
6668,3152.73,3314.86,3006.3,2944.07,,
6669,3307.97,3486.73,3154.34,3081.4,,
6670,3276.86,3442.43,3107.37,3055.98,,
6671,3130.5,3322.04,2999,2927.53,,
6672,3325.47,3481.23,3172.42,3099.91,,
6673,3192.37,3355.71,3037.37,2988.6,,
6674,3192.9,3402.54,3057.37,2986.69,,
6675,3357.76,3498.01,3197.64,3121.72,,
6676,3183.87,3319.14,3000.15,2949.92,,
6677,3244.21,3435.69,3079.67,3024.92,,
6678,3283.31,3419.59,3131.29,3057.95,,
6679,3156.14,3332.55,3002.19,2946.32,,
6680,3357.63,3512.52,3225.68,3149.83,,
6681,3221.75,3361.55,3051.58,3002.75,,
6682,3162.79,3337.33,3020.38,2955.42,,
6683,3352.25,3489.51,3195.55,3119.12,,
6684,3162.4,3322.07,3020.73,2955.16,,
6685,3261.55,3460.2,3102.47,3029.87,,
6686,3288.43,3460.08,3150.14,3081.46,,
6687,3184.8,3344.07,3012.64,2951.41,,
6688,3305.96,3483.82,3163.72,3097.91,,
6689,3222.39,3371.15,3052.87,2997.75,,
6690,3182.03,3380.96,3032.43,2966.39,,
6691,3362.05,3524.79,3191.85,3128.76,,
6692,3164.86,3337.86,3016.94,2953.47,,
6693,3218.62,3415.57,3049.49,2991.35,,
6694,3304.12,3451.07,3157.29,3083.29,,
6695,3150.66,3330.97,3017.84,2954.12,,
6696,3327.75,3491.53,3176.44,3104.52,,
6697,3260.9,3415.77,3104.22,3042.93,,
6698,3168.86,3357.07,3004.68,2942.4,,
6699,3351.77,3489.09,3188.51,3112.98,,
6700,3160.18,3331.63,3027.56,2946.63,,
6701,3211.89,3411.32,3058.36,2987.57,,
6702,3313.24,3494.89,3170.63,3093.93,,
6703,3155.69,3327.36,3001.4,2931.7,,
6704,3275.28,3469.48,3124.13,3055.86,,
6705,3210.52,3412.83,3067.31,3024.84,,
6706,3152.18,3346.71,3010.29,2944.92,,
6707,3355.69,3521.91,3206.33,3122.22,,
6708,3218.62,3357.08,3061.92,2992.31,,
6709,3205.96,3396.95,3035.38,2977.35,,
6710,3286.07,3467.47,3141.3,3075.55,,
6711,3146.54,3325.9,2991.68,2929.73,,
6712,3281.99,3471.49,3138.01,3074.69,,
6713,3272.43,3432.71,3115.87,3063.47,,
6714,3134.36,3347.37,2999.35,2932.24,,
6715,3330.9,3479.55,3156.91,3106.89,,
6716,3197.81,3365.88,3040.55,2975.76,,
6717,3195.95,3405.11,3041.76,2980.89,,
6718,3322.34,3532.03,3200.28,3112.35,,
6719,3179.29,3337.28,3006.97,2945.52,,
6720,3240.59,3455.2,3082.01,3022.76,,
6721,3240.46,3414.09,3089.6,3045.94,,
6722,3128.18,3350.65,2981.5,2929.47,,
6723,3348.84,3523.41,3192.63,3128.67,,
6724,3206.73,3376.55,3035.86,2982.1,,
6725,3161.85,3386.68,2997.86,2925.56,,
6726,3343.16,3489.57,3170.94,3102.48,,
6727,3146.82,3319.1,2999.75,2942.36,,
6728,3237.54,3463.01,3093.93,3036.03,,
6729,3282.15,3470.5,3130.74,3069.43,,
6730,3120.22,3328.23,2976.83,2914.27,,
6731,3277.21,3495.04,3144.3,3075.71,,
6732,3227.03,3378.49,3062.43,2991.85,,
6733,3171.55,3378.77,3010.42,2948.92,,
6734,3341.78,3537.81,3199.05,3115.53,,
6735,3175.42,3346.24,3011.63,2938.37,,
6736,3178.44,3417.94,3039.11,2977.19,,
6737,3297.12,3469.89,3159.07,3084.83,,
6738,3141.9,3334.11,3003.15,2940.31,,
6739,3335.96,3522.37,3188.27,3109.6,,
6740,3263.95,3393.83,3101.56,3028.64,,
6741,3144.47,3367.94,2975.94,2915.63,,
6742,3294.54,3502.13,3172.64,3100.7,,
6743,3165.28,3315.54,2997.81,2961.99,,
6744,3180.16,3426.23,3040.79,2981.09,,
6745,3320.22,3474.67,3172.3,3091.11,,
6746,3148.21,3353.58,3011.58,2948.04,,
6747,3249.8,3486.03,3100.4,3036.18,,
6748,3202.37,3375.42,3054.87,2999.46,,
6749,3127.72,3364.27,2970.7,2910.92,,
6750,3323.38,3537.69,3189.3,3104.01,,
6751,3181.43,3333.01,3015.02,2955.6,,
6752,3135.04,3390.75,2989.89,2937.39,,
6753,3296.19,3449.67,3141.42,3089.71,,
6754,3118.21,3335.26,2981.39,2912.8,,
6755,3263.73,3481.59,3114.14,3041.58,,
6756,3252.6,3425.02,3112.02,3038.43,,
6757,3113.7,3336.96,2965.4,2895.63,,
6758,3281.63,3494.06,3138.53,3074.87,,
6759,3160.71,3346.54,3020.42,2974.39,,
6760,3144.65,3413.74,3007.83,2938.81,,
6761,3308.88,3506.08,3153.03,3100.56,,
6762,3135.82,3332.93,2979.04,2932.09,,
6763,3215.3,3479.04,3065.51,3005.41,,
6764,3209.01,3415.1,3070.93,3021.81,,
6765,3123.07,3363.34,2967.79,2918,,
6766,3327.72,3560.71,3196.77,3116.7,,
6767,3211.08,3385.56,3047.62,2985.06,,
6768,3113.1,3379.32,2988.16,2938.83,,
6769,3316.21,3520.91,3163.61,3094.88,,
6770,3122.77,3348.78,2993.02,2929.06,,
6771,3229.01,3491.3,3077.44,3006.36,,
6772,3283.25,3489.65,3128.94,3061.09,,
6773,3163.28,3368.88,3020.48,2946.63,,
6774,3288.75,3535.15,3164.44,3095.92,,
6775,3207.77,3404.98,3057.63,2984.82,,
6776,3162.55,3438.96,3031.53,2955.66,,
6777,3339.59,3591.79,3195.29,3120.81,,
6778,3155.43,3399.17,3023.47,2954.24,,
6779,3212.93,3491.26,3060.61,2981.98,,
6780,3275.13,3510.17,3128.13,3058.11,,
6781,3126.19,3389.79,2986.74,2928.07,,
6782,3322.9,3593.83,3183.43,3101.74,,
6783,3267.87,3479.87,3115.17,3052.25,,
6784,3149.02,3433.73,3009.88,2956.06,,
6785,3327.83,3582.69,3179.11,3115.97,,
6786,3158.49,3406.79,3026.33,2950.83,,
6787,3238.45,3551.33,3086.06,3015.75,,
6788,3329.95,3590.07,3177.72,3120.72,,
6789,3176.81,3422.83,3035.6,2961.49,,
6790,3299.89,3615.87,3168.77,3108.56,,
6791,3238.27,3485.97,3085.87,3021.73,,
6792,3174.42,3478.03,3025.41,2964.47,,
6793,3358.36,3670.24,3231.19,3135.13,,
6794,3204.67,3465.81,3061,2995.5,,
6795,3241.61,3543.75,3097.01,2998.16,,
6796,3331.55,3622.14,3204.49,3121.64,,
6797,3168.83,3470.48,3031,2973.05,,
6798,3331.23,3661.17,3196.25,3104.52,,
6799,3333.07,3610.23,3169.8,3091.66,,
6800,3186.28,3521.19,3051.5,2980.43,,
6801,3386.18,3685.33,3224.52,3141.78,,
6802,3204.87,3523.51,3077.48,3005.34,,
6803,3273.95,3610.47,3126.26,3021.41,,
6804,3393.46,3720,3261.39,3161.45,,
6805,3238.46,3553.21,3082.71,2998.88,,
6806,3329.27,3655.38,3203.72,3105.38,,
6807,3322.1,3636.11,3159.84,3082.28,,
6808,3217.75,3588.33,3073.68,2997.45,,
6809,3446.37,3789.76,3293.98,3198.62,,
6810,3310.26,3624.92,3154.66,3074.66,,
6811,3253.71,3624.41,3101.5,3006.31,,
6812,3363.67,3753.58,3246.24,3139.47,,
6813,3210.89,3586.41,3063.1,2978.76,,
6814,3366.47,3752.94,3224.9,3123.88,,
6815,3396.9,3763.27,3239.32,3143.79,,
6816,3271.43,3627.92,3142.1,3052.35,,
6817,3458.81,3832.46,3314.63,3206.95,,
6818,3308.58,3700.32,3173.19,3073.6,,
6819,3348.41,3710.94,3189.44,3089.86,,
6820,3503.08,3896.67,3353.85,3246.2,,
6821,3315.25,3663.83,3167.79,3054.53,,
6822,3421.16,3771.09,3288.22,3164.5,,
6823,3468.48,3798.39,3328.57,3209.31,,
6824,3378.91,3683.23,3230.7,3130.39,,
6825,3580.87,3900.06,3430.89,3298.63,,
6826,3472,3756.51,3330.63,3207.12,,
6827,3466.21,3706.67,3296.11,3154.4,,
6828,3600,3879.3,3461.79,3324.73,,
6829,3446.25,3695.79,3288.44,3160.72,,
6830,3550.28,3812.91,3404.26,3259.06,,
6831,3629.71,3866.83,3462.27,3328.26,,
6832,3515.78,3665.12,3356.73,3235.73,,
6833,3706.25,3884.55,3547.67,3363.78,,
6834,3603.64,3780.25,3445.32,3291.59,,
6835,3650.19,3738.98,3470.79,3299.79,,
6836,3799.76,3940.31,3622.84,3460.67,,
6837,3661.65,3714.65,3477.93,3312.39,,
6838,3706.21,3778.5,3533.02,3356.41,,
6839,3828.98,3879.63,3651.2,3449.46,,
6840,3720.64,3704.47,3529.04,3358.6,,
6841,3911.2,3871.36,3722.13,3513.46,,
6842,3838.07,3796.61,3658.06,3457.01,,
6843,3789.85,3692.98,3601.85,3374.9,,
6844,4008.46,3892.31,3830.96,3590.36,,
6845,3904.85,3730.01,3687.94,3457.94,,
6846,3939.09,3781.59,3758.34,3515.72,,
6847,4104.57,3867.99,3902.47,3646.32,,
6848,3890.13,3681.22,3696.76,3471.41,,
6849,4125.23,3835.17,3942.23,3636.8,,
6850,4068.97,3793.48,3875.53,3586.53,,
6851,4102.09,3699.65,5194.02,3605.59,,
6852,4342.35,3891.34,2802.04,3828.25,,
6853,4130.5,3708.68,2755.12,3636.38,,
6854,4164.63,3715.73,2850.61,3651.81,,
6855,4405.86,3863.12,3086.33,3812.28,,
6856,4299.81,3707.89,2985.68,3710.64,,
6857,4481.26,3826.17,3187.71,3865.2,,
6858,4356.72,3817.84,3162.3,3769.41,,
6859,4223.52,3676.53,3102.1,3648.59,,
6860,4496.29,3895.22,3337.25,3870.89,,
6861,4328.9,3726.95,3216.4,3711.29,,
6862,4446.04,3756.95,3290.24,3811.24,,
6863,4584.44,3925.09,3454.79,3914.14,,
6864,4225.79,3692.38,3241.21,3632.15,,
6865,4454.13,3798.09,3425.46,3810.22,,
6866,4459.92,3850.11,3447.83,3794.44,,
6867,4511.12,3720.5,3412.66,3778.33,,
6868,4672.78,3912.76,3602.98,3957.21,,
6869,4387.26,3779.92,3450.16,3749.91,,
6870,4368.12,3737.01,3454.02,3736.86,,
6871,4602.5,3912.14,3656.58,3895.94,,
6872,4526.6,3735.22,3526.73,3800.36,,
6873,4670.45,3799.22,3660.17,3894.95,,
6874,4613.32,3902.8,3674.94,3883.06,,
6875,4374.37,3719.88,3525.04,3717.63,,
6876,4673.62,3910.43,3754.93,3922.19,,
6877,4553.86,3815.88,3648.71,3783.91,,
6878,4628.97,3784.91,3696.41,3852.76,,
6879,4815.73,3969.46,3896.03,4007.13,,
6880,4413.02,3771.92,3635.83,3755.2,,
6881,4518.67,3807.93,3721.75,3806.22,,
6882,4616.13,3909.37,3828.42,3863.18,,
6883,4627.46,3753.12,3760.56,3824.8,,
6884,4815.48,3921.02,3945.58,3994.66,,
6885,4495.68,3828.4,3754.74,3777.07,,
6886,4418.67,3752.3,3714.71,3736.23,,
6887,4785.51,3949.9,4001.41,3958.66,,
6888,4638.89,3780.71,3840.26,3826.61,,
6889,4713.11,3820.66,3936.45,3896.95,,
6890,4738.51,3930.58,3999.47,3946.51,,
6891,4385.91,3717.53,3729.06,3699.79,,
6892,4669.43,3872.42,3966.52,3910.12,,
6893,4594.62,3834.05,3892.25,3790.07,,
6894,4619.06,3751.49,3892.91,3805.46,,
6895,4824.37,3954.72,4120.26,3995.7,,
6896,4431.21,3773.58,3827.2,3736.31,,
6897,4473.84,3781.51,3835.46,3751.24,,
6898,4646.81,3904.04,4023.58,3886.24,,
6899,4570.08,3742.49,3901.31,3748.38,,
6900,4681.05,3842.13,4046.72,3876,,
6901,4481.47,3810.11,3893.13,3750.35,,
6902,4309.02,3684,3771.44,3644.56,,
6903,4645.85,3855.31,4045.23,3840.9,,
6904,4468.65,3727.78,3877.33,3706.37,,
6905,4566.72,3713.01,3949.19,3763.36,,
6906,4624.61,3866.87,4069.3,3874.13,,
6907,4312.12,3669.18,3785.42,3617.68,,
6908,4499.05,3744.9,3947.22,3762.42,,
6909,4492.61,3779.7,3941.14,3719.43,,
6910,4453.35,3670.62,3873.53,3688.44,,
6911,4557.34,3818.75,4032.51,3814.02,,
6912,4284.5,3709.68,3817.45,3629,,
6913,4312.96,3663.98,3811.67,3627.92,,
6914,4516.08,3822.11,4028.7,3789.82,,
6915,4416.42,3648.47,3868.58,3629.13,,
6916,4502.64,3732.14,3995.9,3779.4,,
6917,4457.42,3784.06,3977.46,3741.35,,
6918,4223.53,3629.62,3780.87,3587.93,,
6919,4481.88,3791.78,3993.83,3748.25,,
6920,4347.39,3666.03,3893.38,3636.49,,
6921,4384.61,3620.97,3885.85,3652.47,,
6922,4498.87,3818.8,4054.11,3781.06,,
6923,4226.14,3622.33,3790.13,3564.03,,
6924,4323.14,3648.46,3885.46,3673.07,,
6925,4448.44,3755.88,3991.86,3712.4,,
6926,4334.17,3582.75,3866.77,3639.09,,
6927,4503.8,3737.81,4061.22,3772.4,,
6928,4257.06,3663.96,3864.51,3617.92,,
6929,4201.12,3592.39,3772.43,3543.31,,
6930,4447.75,3762.43,4030.26,3753.11,,
6931,4308.68,3623.41,3842.36,3579.98,,
6932,4378.45,3645.64,3947.54,3669.98,,
6933,4444.5,3766.65,4022.34,3728.96,,
6934,4141.89,3561.09,3768.25,3530.73,,
6935,4374.91,3704.59,3951.31,3679.98,,
6936,4295.29,3645.5,3919.6,3611.64,,
6937,4310.3,3597.06,3878.42,3601.49,,
6938,4473.78,3765.2,4075.42,3763.56,,
6939,4206.2,3607.2,3815.45,3556.54,,
6940,4172.81,3593.3,3796.83,3562.94,,
6941,4348.42,3710.98,3956.65,3643.08,,
6942,4224.61,3560.19,3828.3,3581.11,,
6943,4351.45,3668.33,3969.92,3672.46,,
6944,4230.85,3654.63,3870.98,3593.93,,
6945,4131.6,3536.42,3744.29,3493.16,,
6946,4357.72,3687.85,3996.11,3681.72,,
6947,4220.2,3555.92,3835.18,3529.52,,
6948,4243,3567.58,3859.27,3583.81,,
6949,4375.36,3714.96,4002.15,3695.92,,
6950,4099.34,3564.49,3774.48,3530.67,,
6951,4204.08,3601.24,3825.66,3579.14,,
6952,4226.31,3600.74,3889.82,3595.73,,
6953,4206.11,3537.69,3812.56,3548.58,,
6954,4367.51,3687.81,4005.93,3708.88,,
6955,4136.95,3565.64,3806.64,3529.45,,
6956,5161.85,4277.62,4782.44,4457.21,,
6957,5170.15,4486.95,4911.39,4520.94,,
6958,5052.88,4519.5,4918.67,4531.2,,
